Product_Id,Fixed_Unit_Price,Category_Id,Launch_Date
1569,3976.0,2011,2020-07-01
1570,2560.0,2049,2020-07-01
1570,2560.0,2012,2020-07-01
1571,2880.0,2011,2020-07-01
1572,1600.0,2011,2020-07-01
1573,1508.0,2049,2020-07-01
1573,1508.0,2011,2020-07-01
1574,1600.0,2011,2020-07-01
1575,3640.0,2010,2020-07-01
1576,2490.0,2010,2020-07-01
1577,1456.0,2010,2020-07-01
1578,3640.0,2010,2020-07-01
1579,1680.0,2004,2020-07-01
1580,2320.0,2004,2020-07-01
1581,2400.0,2004,2020-07-01
1582,2160.0,2002,2020-07-01
1582,2160.0,2049,2020-07-01
1583,2392.0,2002,2020-07-01
1584,2480.0,2002,2020-07-01
1585,1680.0,2011,2020-07-01
1586,1840.0,2049,2020-07-01
1586,1840.0,2011,2020-07-01
1587,1728.0,2011,2020-07-01
1588,2600.0,2002,2020-07-01
1589,4368.0,2016,2020-07-01
1590,3510.0,2016,2020-07-01
1591,4368.0,2016,2020-07-01
1592,1584.0,2049,2020-07-01
1592,1584.0,2011,2020-07-01
1593,1600.0,2049,2020-07-01
1593,1600.0,2011,2020-07-01
1594,2132.0,2012,2020-07-01
1595,4144.0,2004,2020-07-01
1596,4928.0,2002,2020-07-01
1597,4888.0,2016,2020-07-01
1598,2240.0,2011,2020-07-01
1599,2240.0,2011,2020-07-01
1600,2028.0,2049,2020-07-01
1600,2028.0,2011,2020-07-01
1601,2028.0,2011,2020-07-01
1601,2028.0,2049,2020-07-01
1602,1657.5,2011,2020-07-01
1603,1657.5,2011,2020-07-01
1604,1456.0,2011,2020-07-01
1605,1456.0,2011,2020-07-01
1606,2295.0,2011,2020-07-01
1607,1905.0,2011,2020-07-01
1608,1905.0,2011,2020-07-01
1609,3217.5,2010,2020-07-01
1610,1802.4,2049,2020-07-01
1610,1802.4,2011,2020-07-01
1611,3264.0,2011,2020-07-01
1611,3264.0,2049,2020-07-01
1612,6630.0,2018,2020-07-01
1613,6630.0,2018,2020-07-01
1614,7920.0,2015,2020-07-01
1615,2244.0,2010,2020-07-01
1615,2244.0,2049,2020-07-01
1616,4480.0,2010,2020-07-01
1616,4480.0,2049,2020-07-01
1617,1496.0,2010,2020-07-01
1617,1496.0,2049,2020-07-01
1618,4318.0,2018,2020-07-01
1619,6825.0,2019,2020-07-01
1619,6825.0,2047,2020-07-01
1620,7760.0,2047,2020-07-01
1620,7760.0,2019,2020-07-01
1621,31100.0,2014,2020-07-01
1622,29400.0,2023,2020-07-01
1623,5437.5,2005,2020-07-01
1623,5437.5,2048,2020-07-01
1624,825.5,2005,2020-07-01
1625,2700.0,2001,2020-07-01
1626,17263.0,2046,2020-07-01
1626,17263.0,2015,2020-07-01
1627,2200.0,2005,2020-07-01
1628,2200.0,2007,2020-07-01
1629,25533.0,2013,2020-07-01
1629,25533.0,2033,2020-07-01
1630,7352.0,2018,2020-07-01
1631,7072.0,2018,2020-07-01
1632,8535.0,2010,2020-07-01
1633,3975.0,2048,2020-07-01
1633,3975.0,2005,2020-07-01
1634,741.0,2054,2020-07-01
1634,741.0,2003,2020-07-01
1635,20502.0,2015,2020-07-01
1636,15730.0,2015,2020-07-01
1637,960.0,2003,2020-07-01
1637,960.0,2054,2020-07-01
1638,50855.0,2006,2020-07-01
1639,20718.75,2020,2020-07-01
1639,20718.75,2050,2020-07-01
1640,10293.75,2026,2020-07-01
1641,10237.5,2026,2020-07-01
1642,13781.25,2026,2020-07-01
1643,3784.0,2004,2020-07-01
1644,2540.0,2011,2020-07-01
1644,2540.0,2049,2020-07-01
1645,2540.0,2011,2020-07-01
1646,10237.5,2026,2020-07-01
1647,152.0,2019,2020-07-01
1647,152.0,2047,2020-07-01
1648,14190.63,2019,2020-07-01
1648,14190.63,2047,2020-07-01
1649,6420.0,2026,2020-07-01
1650,11475.0,2026,2020-07-01
1651,15693.75,2026,2020-07-01
1652,4260.8,2011,2020-07-01
1652,4260.8,2049,2020-07-01
1653,3873.6,2011,2020-07-01
1654,2184.0,2004,2020-07-01
1655,3510.0,2005,2020-07-01
1656,2703.2,2010,2020-07-01
1656,2703.2,2049,2020-07-01
1657,2380.0,2004,2020-07-01
1658,3150.4,2011,2020-07-01
1659,2584.0,2002,2020-07-01
1660,1079.2,2010,2020-07-01
1661,4271.2,2010,2020-07-01
1662,1856.0,2011,2020-07-01
1662,1856.0,2049,2020-07-01
1663,3840.0,2011,2020-07-01
1664,2640.0,2011,2020-07-01
1665,2475.0,2011,2020-07-01
1666,3712.0,2004,2020-07-01
1666,3712.0,2049,2020-07-01
1667,2288.0,2002,2020-07-01
1668,3712.0,2011,2020-07-01
1669,7874.0,2014,2020-07-01
1670,14960.0,2023,2020-07-01
1670,14960.0,2046,2020-07-01
1671,381.0,2052,2020-07-01
1671,381.0,2008,2020-07-01
1672,3825.0,2004,2020-07-01
1673,5520.0,2004,2020-07-01
1674,2040.0,2011,2020-07-01
1675,1350.0,2003,2020-07-01
1676,1208.0,2003,2020-07-01
1677,1208.0,2003,2020-07-01
1678,11920.0,2018,2020-07-01
1679,2400.0,2002,2020-07-01
1679,2400.0,2049,2020-07-01
1680,2480.0,2002,2020-07-01
1680,2480.0,2049,2020-07-01
1681,4640.0,2011,2020-07-01
1682,2640.0,2011,2020-07-01
1683,1048.0,2003,2020-07-01
1684,18099.0,2013,2020-07-01
1684,18099.0,2033,2020-07-01
1685,62439.0,2013,2020-07-01
1685,62439.0,2033,2020-07-01
1686,52272.0,2020,2020-08-01
1686,52272.0,2050,2020-08-01
1687,600.0,2020,2020-08-01
1687,600.0,2059,2020-08-01
1688,2115.0,2022,2020-08-01
1689,731.25,2008,2020-08-01
1690,7480.0,2019,2020-08-01
1691,698.5,2008,2020-08-01
1692,12192.0,2019,2020-08-01
1693,8318.5,2019,2020-08-01
1694,7874.0,2019,2020-08-01
1695,6918.4,2019,2020-08-01
1696,4080.0,2005,2020-08-01
1697,11600.0,2019,2020-08-01
1698,11495.0,2019,2020-08-01
1699,1178.0,2004,2020-08-01
1700,1166.0,2004,2020-08-01
1701,3040.0,2004,2020-08-01
1701,3040.0,2049,2020-08-01
1702,52.8,2049,2020-08-01
1702,52.8,2004,2020-08-01
1703,1792.0,2049,2020-08-01
1703,1792.0,2011,2020-08-01
1704,18062.5,2020,2020-08-01
1705,8368.0,2018,2020-08-01
1705,8368.0,2049,2020-08-01
1706,2533.5,2001,2020-08-01
1706,2533.5,2058,2020-08-01
1707,86751.0,2006,2020-08-01
1708,47088.0,2006,2020-08-01
1708,47088.0,2051,2020-08-01
1709,140850.0,2050,2020-08-01
1709,140850.0,2020,2020-08-01
1710,1950.0,2003,2020-08-01
1711,1950.0,2003,2020-08-01
1712,1950.0,2003,2020-08-01
1713,28000.0,2023,2020-08-01
1714,23298.0,2015,2020-08-01
1715,38249.0,2023,2020-08-01
1716,12224.0,2011,2020-08-01
1717,3780.0,2011,2020-08-01
1718,1392.0,2048,2020-08-01
1718,1392.0,2005,2020-08-01
1719,43700.0,2020,2020-08-01
1720,63010.24,2006,2020-08-01
1720,63010.24,2051,2020-08-01
1721,6120.0,2019,2020-08-01
1721,6120.0,2047,2020-08-01
1722,7200.0,2019,2020-08-01
1722,7200.0,2047,2020-08-01
1723,12300.0,2047,2020-08-01
1723,12300.0,2019,2020-08-01
1724,561.0,2003,2020-08-01
1725,561.0,2003,2020-08-01
1726,671.0,2003,2020-08-01
1727,473.0,2003,2020-08-01
1728,489.0,2003,2020-08-01
1729,489.0,2003,2020-08-01
1730,489.0,2003,2020-08-01
1731,54000.0,2020,2020-08-01
1732,1664.0,2049,2020-08-01
1732,1664.0,2004,2020-08-01
1733,2610.4,2011,2020-08-01
1734,37934.0,2021,2020-08-01
1735,122745.0,2014,2020-08-01
1736,24383.0,2021,2020-08-01
1737,32000.0,2020,2020-08-01
1738,1560.0,2001,2020-08-01
1739,2176.2,2005,2020-08-01
1740,1843.0,2005,2020-08-01
1741,41807.13,2006,2020-08-01
1742,22497.0,2033,2020-08-01
1742,22497.0,2014,2020-08-01
1743,62177.5,2050,2020-08-01
1743,62177.5,2020,2020-08-01
1744,1175.0,2052,2020-08-01
1744,1175.0,2008,2020-08-01
1745,880.0,2053,2020-08-01
1745,880.0,2003,2020-08-01
1746,880.0,2054,2020-08-01
1746,880.0,2003,2020-08-01
1747,9500.0,2018,2020-08-01
1748,26979.0,2015,2020-08-01
1748,26979.0,2046,2020-08-01
1749,123750.0,2032,2020-08-01
1750,70875.0,2023,2020-08-01
1751,12186.0,2013,2020-08-01
1752,5200.0,2005,2020-08-01
1753,1048.0,2003,2020-08-01
1753,1048.0,2053,2020-08-01
1754,1048.0,2003,2020-08-01
1754,1048.0,2053,2020-08-01
1755,1048.0,2003,2020-08-01
1755,1048.0,2053,2020-08-01
1756,20773.0,2021,2020-08-01
1756,20773.0,2033,2020-08-01
1757,664.0,2001,2020-08-01
1758,704.0,2001,2020-08-01
1759,29250.0,2020,2020-08-01
1759,29250.0,2050,2020-08-01
1760,44704.0,2020,2020-08-01
1761,2205.0,2048,2020-08-01
1761,2205.0,2007,2020-08-01
1762,9200.0,2007,2020-08-01
1763,10080.0,2005,2020-08-01
1764,32300.0,2006,2020-08-01
1765,1650.0,2005,2020-08-01
1766,880.0,2054,2020-08-01
1766,880.0,2003,2020-08-01
1767,880.0,2054,2020-08-01
1767,880.0,2003,2020-08-01
1768,578.0,2003,2020-08-01
1768,578.0,2054,2020-08-01
1769,880.0,2003,2020-08-01
1769,880.0,2054,2020-08-01
1770,880.0,2054,2020-08-01
1770,880.0,2003,2020-08-01
1771,520.0,2003,2020-08-01
1771,520.0,2053,2020-08-01
1772,2960.8,2016,2020-08-01
1773,2652.0,2002,2020-08-01
1774,2380.0,2004,2020-08-01
1775,3563.84,2004,2020-08-01
1776,2584.0,2002,2020-08-01
1777,4368.0,2004,2020-08-01
1778,58.84,2049,2020-08-01
1778,58.84,2004,2020-08-01
1779,5610.0,2004,2020-08-01
1780,4032.0,2012,2020-08-01
1781,1200.0,2001,2020-08-01
1782,5850.0,2018,2020-08-01
1783,21750.0,2013,2020-08-01
1784,560.0,2001,2020-08-01
1785,22100.0,2014,2020-08-01
1786,107625.0,2023,2020-08-01
1787,46725.0,2023,2020-08-01
1788,45280.0,2023,2020-08-01
1789,2024.0,2018,2020-08-01
1789,2024.0,2049,2020-08-01
1790,3170.4,2018,2020-08-01
1791,4664.0,2002,2020-08-01
1792,2288.0,2011,2020-08-01
1793,5616.0,2002,2020-08-01
1794,5280.0,2005,2020-08-01
1795,3040.0,2005,2020-08-01
1796,23091.0,2033,2020-08-01
1796,23091.0,2013,2020-08-01
1797,1012.5,2003,2020-09-01
1798,5400.0,2018,2020-09-01
1799,6560.0,2018,2020-09-01
1800,1680.0,2011,2020-09-01
1801,5704.0,2011,2020-09-01
1802,7875.0,2018,2020-09-01
1803,1755.0,2003,2020-09-01
1804,11340.0,2013,2020-09-01
1805,40700.0,2020,2020-09-01
1806,6000.0,2002,2020-09-01
1807,6030.0,2018,2020-09-01
1808,2801.6,2025,2020-09-01
1809,1792.0,2001,2020-09-01
1810,21287.0,2013,2020-09-01
1811,3068.0,2049,2020-09-01
1811,3068.0,2004,2020-09-01
1812,2303.2,2002,2020-09-01
1813,1686.4,2002,2020-09-01
1814,883.5,2003,2020-09-01
1814,883.5,2054,2020-09-01
1815,9536.0,2049,2020-09-01
1815,9536.0,2011,2020-09-01
1816,250.0,2024,2020-09-01
1817,150.0,2024,2020-09-01
1818,400.0,2024,2020-09-01
1819,300.0,2024,2020-09-01
1820,7200.0,2019,2020-09-01
1821,8240.0,2019,2020-09-01
1822,1350.0,2005,2020-09-01
1822,1350.0,2048,2020-09-01
1823,1723.8,2004,2020-09-01
1824,11376.0,2019,2020-09-01
1825,10800.0,2047,2020-09-01
1825,10800.0,2019,2020-09-01
1826,2376.0,2012,2020-09-01
1827,960.0,2003,2020-09-01
1828,8019.2,2018,2020-09-01
1829,680.0,2003,2020-09-01
1830,680.0,2054,2020-09-01
1830,680.0,2003,2020-09-01
1831,680.0,2003,2020-09-01
1831,680.0,2054,2020-09-01
1832,3712.0,2011,2020-09-01
1833,8025.0,2019,2020-09-01
1834,8925.0,2019,2020-09-01
1835,1248.0,2005,2020-09-01
1836,36639.0,2014,2020-09-01
1837,36639.0,2014,2020-09-01
1838,1088.0,2005,2020-09-01
1839,1404.0,2007,2020-09-01
1840,1145.0,2009,2020-09-01
1840,1145.0,2049,2020-09-01
1841,58995.0,2023,2020-09-01
1842,5842.0,2019,2020-09-01
1843,1705.0,2018,2020-09-01
1844,883.5,2003,2020-09-01
1844,883.5,2054,2020-09-01
1845,1260.0,2053,2020-09-01
1845,1260.0,2003,2020-09-01
1846,707.0,2003,2020-09-01
1847,716.0,2054,2020-09-01
1847,716.0,2003,2020-09-01
1848,36846.0,2033,2020-09-01
1848,36846.0,2013,2020-09-01
1849,368.0,2012,2020-09-01
1850,975.0,2054,2020-09-01
1850,975.0,2003,2020-09-01
1851,2067.2,2012,2020-09-01
1851,2067.2,2049,2020-09-01
1852,28032.0,2015,2020-09-01
1853,2688.0,2001,2020-09-01
1854,6200.0,2005,2020-09-01
1855,13855.0,2005,2020-09-01
1856,680.0,2003,2020-09-01
1856,680.0,2054,2020-09-01
1857,1040.0,2003,2020-09-01
1858,680.0,2003,2020-09-01
1858,680.0,2054,2020-09-01
1859,26035.0,2019,2020-09-01
1860,6985.0,2005,2020-09-01
1861,1470.0,2003,2020-09-01
1862,38514.0,2023,2020-09-01
1863,6500.0,2007,2020-09-01
1864,5342.4,2018,2020-09-01
1864,5342.4,2049,2020-09-01
1865,707.0,2003,2020-09-01
1865,707.0,2054,2020-09-01
1866,707.0,2003,2020-09-01
1866,707.0,2054,2020-09-01
1867,707.0,2003,2020-09-01
1867,707.0,2054,2020-09-01
1868,707.0,2003,2020-09-01
1868,707.0,2054,2020-09-01
1869,707.0,2054,2020-09-01
1869,707.0,2003,2020-09-01
1870,707.0,2054,2020-09-01
1870,707.0,2003,2020-09-01
1871,707.0,2003,2020-09-01
1871,707.0,2054,2020-09-01
1872,7568.0,2002,2020-09-01
1873,10920.0,2018,2020-09-01
1874,46125.0,2020,2020-09-01
1875,4160.0,2005,2020-09-01
1875,4160.0,2048,2020-09-01
1876,1680.0,2004,2020-09-01
1877,1664.0,2004,2020-09-01
1878,4536.0,2016,2020-09-01
1879,1456.0,2011,2020-09-01
1879,1456.0,2049,2020-09-01
1880,2028.0,2011,2020-09-01
1881,2720.0,2049,2020-09-01
1881,2720.0,2011,2020-09-01
1882,1840.0,2012,2020-09-01
1883,2782.4,2004,2020-09-01
1884,31008.0,2013,2020-09-01
1884,31008.0,2033,2020-09-01
1885,28961.0,2033,2020-09-01
1886,5640.0,2026,2020-09-01
1887,7405.2,2026,2020-09-01
1888,1080.0,2003,2020-09-01
1889,1470.0,2003,2020-09-01
1890,33595.0,2023,2020-09-01
1891,4240.0,2004,2020-09-01
1892,3544.0,2004,2020-09-01
1893,3600.0,2011,2020-09-01
1894,3840.0,2011,2020-09-01
1895,20.4,2011,2020-09-01
1896,1680.0,2011,2020-09-01
1897,1552.5,2011,2020-09-01
1898,2552.0,2011,2020-09-01
1899,7514.4,2049,2020-09-01
1899,7514.4,2011,2020-09-01
1900,2020.0,2011,2020-09-01
1901,6336.0,2002,2020-09-01
1902,11250.0,2049,2020-09-01
1902,11250.0,2011,2020-09-01
1903,24690.0,2006,2020-09-01
1903,24690.0,2051,2020-09-01
1904,8788.4,2019,2020-09-01
1905,7263.13,2019,2020-09-01
1906,8737.6,2019,2020-09-01
1907,11700.0,2047,2020-09-01
1907,11700.0,2019,2020-09-01
1908,11176.0,2019,2020-09-01
1909,6858.0,2019,2020-09-01
1910,6731.0,2019,2020-09-01
1911,30982.5,2006,2020-09-01
1911,30982.5,2051,2020-09-01
1912,5168.0,2030,2020-09-01
1913,8160.0,2005,2020-09-01
1914,8160.0,2019,2020-09-01
1915,9229.74,2019,2020-09-01
1916,9656.0,2019,2020-09-01
1917,6985.0,2019,2020-09-01
1918,9609.6,2019,2020-09-01
1919,8229.6,2019,2020-09-01
1920,315.0,2008,2020-09-01
1921,4406.25,2005,2020-09-01
1922,15618.0,2013,2020-10-01
1922,15618.0,2033,2020-10-01
1923,1620.0,2003,2020-10-01
1924,4640.0,2005,2020-10-01
1924,4640.0,2048,2020-10-01
1925,5008.0,2005,2020-10-01
1926,5950.0,2005,2020-10-01
1927,776.0,2009,2020-10-01
1928,503.75,2003,2020-10-01
1929,8680.0,2018,2020-10-01
1929,8680.0,2049,2020-10-01
1930,56525.0,2006,2020-10-01
1931,18538.0,2015,2020-10-01
1932,989.0,2001,2020-10-01
1932,989.0,2058,2020-10-01
1933,6316.0,2018,2020-10-01
1933,6316.0,2049,2020-10-01
1934,14625.0,2049,2020-10-01
1934,14625.0,2024,2020-10-01
1935,34395.0,2021,2020-10-01
1936,7550.4,2018,2020-10-01
1936,7550.4,2049,2020-10-01
1937,68000.0,2020,2020-10-01
1938,2780.0,2005,2020-10-01
1938,2780.0,2048,2020-10-01
1939,47640.0,2013,2020-10-01
1939,47640.0,2055,2020-10-01
1940,5742.0,2018,2020-10-01
1941,8600.0,2049,2020-10-01
1941,8600.0,2016,2020-10-01
1942,680.0,2003,2020-10-01
1942,680.0,2054,2020-10-01
1943,30160.0,2014,2020-10-01
1944,24144.0,2013,2020-10-01
1945,6120.0,2005,2020-10-01
1946,883.5,2003,2020-10-01
1946,883.5,2054,2020-10-01
1947,1560.0,2003,2020-10-01
1948,1560.0,2003,2020-10-01
1949,738.0,2003,2020-10-01
1950,1528.8,2003,2020-10-01
1951,1528.8,2003,2020-10-01
1952,11000.0,2016,2020-10-01
1953,11840.0,2018,2020-10-01
1954,20400.0,2023,2020-10-01
1955,1280.0,2003,2020-10-01
1956,4100.0,2005,2020-10-01
1957,26867.0,2051,2020-10-01
1957,26867.0,2006,2020-10-01
1958,702.0,2052,2020-10-01
1958,702.0,2008,2020-10-01
1959,1600.0,2011,2020-10-01
1959,1600.0,2049,2020-10-01
1960,15050.0,2047,2020-10-01
1960,15050.0,2019,2020-10-01
1961,68662.66,2051,2020-10-01
1961,68662.66,2006,2020-10-01
1962,24692.5,2051,2020-10-01
1962,24692.5,2006,2020-10-01
1963,72480.0,2023,2020-10-01
1964,28500.0,2023,2020-10-01
1965,850.0,2003,2020-10-01
1965,850.0,2053,2020-10-01
1966,10226.0,2022,2020-10-01
1967,13770.0,2005,2020-10-01
1967,13770.0,2048,2020-10-01
1968,25500.0,2020,2020-10-01
1969,7488.0,2011,2020-10-01
1970,430.4,2026,2020-10-01
1971,68427.62,2006,2020-10-01
1971,68427.62,2051,2020-10-01
1972,62532.8,2006,2020-10-01
1972,62532.8,2051,2020-10-01
1973,6560.0,2019,2020-10-01
1973,6560.0,2047,2020-10-01
1974,29050.0,2006,2020-10-01
1974,29050.0,2051,2020-10-01
1975,3483.0,2005,2020-10-01
1976,1584.0,2011,2020-10-01
1977,4144.0,2011,2020-10-01
1978,4240.0,2004,2020-10-01
1979,5950.0,2004,2020-10-01
1979,5950.0,2049,2020-10-01
1980,1260.0,2003,2020-10-01
1980,1260.0,2053,2020-10-01
1981,6480.0,2004,2020-10-01
1982,20900.0,2013,2020-11-01
1983,1728.0,2007,2020-11-01
1984,4500.0,2005,2020-11-01
1985,3800.0,2005,2020-11-01
1986,10240.0,2019,2020-11-01
1987,1125.0,2054,2020-11-01
1987,1125.0,2003,2020-11-01
1988,214875.0,2023,2020-11-01
1989,30800.0,2023,2020-11-01
1990,28088.0,2046,2020-11-01
1990,28088.0,2023,2020-11-01
1991,16020.0,2024,2020-11-01
1992,4004.0,2011,2020-11-01
1993,5512.0,2010,2020-11-01
1994,4888.0,2016,2020-11-01
1995,1600.0,2011,2020-11-01
1996,7479.0,2026,2020-11-01
1997,9180.0,2026,2020-11-01
1998,11248.0,2013,2020-11-01
1999,902.5,2008,2020-11-01
2000,5632.0,2005,2020-11-01
2001,1124.0,2005,2020-11-01
2002,1152.0,2003,2020-11-01
2003,1152.0,2003,2020-11-01
2004,7552.0,2026,2020-11-01
2005,17500.0,2019,2020-11-01
2006,1632.0,2008,2020-11-01
2007,473.0,2003,2020-11-01
2008,473.0,2003,2020-11-01
2009,473.0,2003,2020-11-01
2010,489.0,2003,2020-11-01
2011,489.0,2003,2020-11-01
2012,489.0,2003,2020-11-01
2013,561.0,2003,2020-11-01
2014,561.0,2003,2020-11-01
2015,671.0,2003,2020-11-01
2016,473.0,2003,2020-11-01
2017,473.0,2003,2020-11-01
2018,13430.0,2050,2020-11-01
2018,13430.0,2020,2020-11-01
2019,81500.0,2046,2020-11-01
2019,81500.0,2023,2020-11-01
2020,1566.4,2049,2020-11-01
2020,1566.4,2011,2020-11-01
2021,27169.0,2013,2020-11-01
2022,4600.0,2007,2020-11-01
2022,4600.0,2048,2020-11-01
2023,4200.0,2030,2020-11-01
2023,4200.0,2048,2020-11-01
2024,4200.0,2048,2020-11-01
2024,4200.0,2030,2020-11-01
2025,3500.0,2005,2020-11-01
2025,3500.0,2048,2020-11-01
2026,53735.0,2006,2020-11-01
2026,53735.0,2051,2020-11-01
2027,7811.0,2018,2020-11-01
2027,7811.0,2049,2020-11-01
2028,9222.5,2049,2020-11-01
2028,9222.5,2018,2020-11-01
2029,5852.0,2049,2020-11-01
2029,5852.0,2002,2020-11-01
2030,7095.0,2002,2020-11-01
2031,6270.0,2018,2020-11-01
2032,4264.0,2047,2020-11-01
2032,4264.0,2019,2020-11-01
2033,4500.0,2005,2020-11-01
2034,880.0,2003,2020-11-01
2035,880.0,2003,2020-11-01
2036,880.0,2003,2020-11-01
2037,880.0,2003,2020-11-01
2038,880.0,2003,2020-11-01
2039,880.0,2003,2020-11-01
2040,12800.0,2022,2020-11-01
2041,43294.98,2020,2020-11-01
2041,43294.98,2050,2020-11-01
2042,45900.0,2050,2020-11-01
2042,45900.0,2020,2020-11-01
2043,28220.0,2020,2020-11-01
2044,6489.6,2018,2020-11-01
2045,7550.4,2018,2020-11-01
2046,11648.0,2013,2020-11-01
2047,40365.0,2033,2020-11-01
2047,40365.0,2013,2020-11-01
2048,13200.0,2005,2020-11-01
2049,19091.0,2013,2020-11-01
2050,4000.0,2018,2020-11-01
2051,6080.0,2005,2020-11-01
2052,47951.0,2021,2020-11-01
2053,9440.0,2019,2020-11-01
2054,46098.0,2020,2020-11-01
2055,13918.0,2057,2020-11-01
2055,13918.0,2034,2020-11-01
2056,17950.0,2034,2020-11-01
2056,17950.0,2057,2020-11-01
2057,14722.0,2033,2020-11-01
2057,14722.0,2013,2020-11-01
2058,46000.0,2013,2020-11-01
2059,1292.0,2005,2020-11-01
2060,89872.2,2014,2020-11-01
2061,975.0,2003,2020-11-01
2062,975.0,2003,2020-11-01
2063,48000.0,2014,2020-11-01
2064,27781.6,2018,2020-11-01
2065,70200.0,2050,2020-11-01
2065,70200.0,2020,2020-11-01
2066,16455.0,2013,2020-11-01
2067,43875.0,2020,2020-11-01
2067,43875.0,2050,2020-11-01
2068,28993.0,2015,2020-11-01
2069,12900.0,2023,2020-11-01
2070,21704.0,2046,2020-11-01
2070,21704.0,2015,2020-11-01
2071,6000.0,2005,2020-11-01
2072,3760.0,2018,2020-11-01
2073,7600.0,2018,2020-11-01
2074,8760.0,2026,2020-11-01
2075,4608.0,2011,2020-11-01
2076,3150.4,2049,2020-11-01
2076,3150.4,2011,2020-11-01
2077,1208.0,2003,2020-11-01
2078,7352.0,2018,2020-11-01
2079,2160.0,2012,2020-11-01
2080,3200.0,2004,2020-11-01
2081,5040.0,2011,2020-11-01
2082,984.0,2003,2020-11-01
2083,1456.0,2011,2020-11-01
2084,5600.0,2005,2020-11-01
2085,5600.0,2004,2020-11-01
2086,984.0,2003,2020-11-01
2087,8092.0,2013,2020-11-01
2088,6480.0,2019,2020-11-01
2088,6480.0,2047,2020-11-01
2089,9100.0,2019,2020-11-01
2089,9100.0,2047,2020-11-01
2090,680.0,2005,2020-11-01
2091,1428.0,2005,2020-11-01
2092,39440.0,2013,2020-11-01
2093,33796.0,2014,2020-11-01
2094,34540.45,2051,2020-11-01
2094,34540.45,2006,2020-11-01
2095,3870.0,2005,2020-11-01
2096,7551.0,2026,2020-11-01
2097,16707.6,2026,2020-11-01
2098,4211.2,2005,2020-12-01
2099,6000.0,2007,2020-12-01
2100,5200.0,2018,2020-12-01
2101,3500.0,2005,2020-12-01
2102,1125.0,2053,2020-12-01
2102,1125.0,2003,2020-12-01
2103,1125.0,2053,2020-12-01
2103,1125.0,2003,2020-12-01
2104,2782.0,2005,2020-12-01
2105,6840.0,2047,2020-12-01
2105,6840.0,2019,2020-12-01
2106,27000.0,2020,2020-12-01
2106,27000.0,2050,2020-12-01
2107,21459.0,2033,2020-12-01
2107,21459.0,2021,2020-12-01
2108,28900.0,2006,2020-12-01
2109,39000.0,2020,2020-12-01
2109,39000.0,2050,2020-12-01
2110,2350.0,2005,2020-12-01
2111,14967.0,2033,2020-12-01
2111,14967.0,2013,2020-12-01
2112,731.0,2058,2020-12-01
2112,731.0,2001,2020-12-01
2113,1360.0,2006,2020-12-01
2114,4800.0,2020,2020-12-01
2115,4160.0,2020,2020-12-01
2116,5760.0,2005,2020-12-01
2117,7600.0,2005,2020-12-01
2118,3300.0,2005,2020-12-01
2119,11211.0,2013,2020-12-01
2120,8976.0,2014,2020-12-01
2121,10500.0,2005,2020-12-01
2122,7200.0,2011,2020-12-01
2123,20502.0,2015,2020-12-01
2123,20502.0,2046,2020-12-01
2124,1600.0,2049,2020-12-01
2124,1600.0,2011,2020-12-01
2125,1600.0,2011,2020-12-01
2126,2410.0,2061,2020-12-01
2126,2410.0,2023,2020-12-01
2127,21703.5,2014,2020-12-01
2128,7625.6,2049,2020-12-01
2128,7625.6,2018,2020-12-01
2129,8704.0,2018,2020-12-01
2130,2430.0,2012,2020-12-01
2131,1768.0,2049,2020-12-01
2131,1768.0,2004,2020-12-01
2132,3357.6,2004,2020-12-01
2133,41932.0,2014,2020-12-01
2133,41932.0,2033,2020-12-01
2134,27098.0,2021,2020-12-01
2135,42618.0,2021,2020-12-01
2136,896.0,2009,2020-12-01
2137,2496.0,2004,2020-12-01
2138,1712.0,2011,2020-12-01
2139,2860.0,2011,2020-12-01
2140,1508.0,2011,2020-12-01
2141,1496.0,2005,2020-12-01
2142,20400.0,2014,2020-12-01
2143,22304.0,2014,2020-12-01
2144,20400.0,2014,2020-12-01
2145,22304.0,2013,2020-12-01
2146,1360.0,2007,2020-12-01
2147,1496.0,2005,2020-12-01
2148,1700.0,2005,2020-12-01
2149,1360.0,2007,2020-12-01
2150,1700.0,2005,2020-12-01
2151,8853.12,2018,2020-12-01
2152,6868.0,2018,2020-12-01
2153,58090.0,2006,2020-12-01
2153,58090.0,2051,2020-12-01
2154,8432.0,2014,2020-12-01
2155,50403.9125,2050,2020-12-01
2155,50403.9125,2020,2020-12-01
2156,1972.0,2011,2020-12-01
2157,4000.0,2005,2020-12-01
2157,4000.0,2048,2020-12-01
2158,14400.0,2023,2020-12-01
2159,10117.5,2049,2020-12-01
2159,10117.5,2035,2020-12-01
2160,3219.84,2025,2020-12-01
2160,3219.84,2049,2020-12-01
2161,7190.4,2049,2020-12-01
2161,7190.4,2018,2020-12-01
2162,7480.0,2011,2020-12-01
2162,7480.0,2049,2020-12-01
2163,1475.2,2009,2020-12-01
2164,2496.0,2049,2020-12-01
2164,2496.0,2011,2020-12-01
2165,6160.0,2004,2020-12-01
2165,6160.0,2049,2020-12-01
2166,4992.0,2016,2020-12-01
2167,864.0,2009,2020-12-01
2168,3280.0,2004,2020-12-01
2169,3632.0,2011,2020-12-01
2170,6800.0,2002,2020-12-01
